start_time,20221118-171748
Nifft,128
Ncarrier,128
qAry,2
Symbol_len,128
Symbol_num,1
ldpc_rate,0.5
L,16
PathGain,1.0,0.94,0.88,0.82,0.76,0.7,0.6399999999999999,0.58,0.52,0.45999999999999996,0.3999999999999999,0.33999999999999997,0.2799999999999999,0.21999999999999997,0.15999999999999992,0.1
SNR,-20.0,-17.5,-15.0,-12.5,-10.0,-7.5,-5.0,-2.5,0.0,2.5,5.0,7.5,10.0
ErrorFrame,50
TestFrame,10000
Encode_method,
ncodebooks,32
ncentroids,256
matmul_method,MAD-LDPC-IDFT(K=256 C=32)
SNR,BER,FER,NMSE_dft,NMSE_idft,H_NMSE,rawH_NMSE
-20.0,0.45140625,1.0,5.362693343682303e-32,2.4574124757481086,0.5654541286596854,0.7715442620687984
-17.5,0.45625,1.0,5.413558407636366e-32,1.4091636760493174,0.4822419862025747,0.645106009657719
-15.0,0.42375,1.0,5.508964423364052e-32,0.7650926299099416,0.3593282605722191,0.5271694080218614
-12.5,0.36875,1.0,5.393205570770589e-32,0.4636374513448792,0.26414903596736666,0.3407086982746149
-10.0,0.33296875,1.0,5.694259519367168e-32,0.24606612826844887,0.17940333723398777,0.24944494088496116
-7.5,0.25171875,1.0,5.410538027245262e-32,0.1479538619499945,0.12828905140939384,0.1826183997995453
-5.0,0.13234608208955223,0.746268656716418,5.533630432066068e-32,0.09292241968195912,0.0873414527754653,0.11549422521523742
-2.5,0.021613761829652998,0.15772870662460567,5.534840600221583e-32,0.06276371342016616,0.06286726192918916,0.08303669320933431
0.0,0.0016902802740957088,0.011233430689732645,5.555405315366193e-32,0.04739734891546997,0.048465307942372145,0.05951441413426947
2.5,0.000223046875,0.0012,5.554568621744239e-32,0.039331681931358976,0.040405604466434084,0.04699767743342054
5.0,5.546875e-05,0.0002,5.510170474212764e-32,0.03472057713320654,0.035722614723800644,0.03957661207213242
7.5,0.0,0.0,5.512679781779304e-32,0.03216174147162664,0.033005803862092266,0.03521851842085262
10.0,0.0,0.0,5.517698577313053e-32,0.03064351694237891,0.03138780194708932,0.0326331719817485
stop_time,20221119-025812
